,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
5,2018-01,서귀포시,남원읍,식음료,173,4998000,15559582.61
737,2018-01,제주시,애월읍,식음료,28406,1227267757,40822918.85
747,2018-01,제주시,연동,식음료,2957,149932850,55595923.86
752,2018-01,제주시,연동,식음료,7395,100730485,55595923.86
763,2018-01,제주시,연동,식음료,4557,368670630,55595923.86
767,2018-01,제주시,연동,식음료,5524,196660620,55595923.86
771,2018-01,제주시,연동,식음료,2999,62062440,55595923.86
772,2018-01,제주시,연동,식음료,82977,4197577626,55595923.86
780,2018-01,제주시,오라동,식음료,90,2536000,19417674.89
783,2018-01,제주시,오라동,식음료,4568,54389690,19417674.89
794,2018-01,제주시,오라동,식음료,117,23182000,19417674.89
796,2018-01,제주시,오라동,식음료,403,12507000,19417674.89
800,2018-01,제주시,오라동,식음료,21694,888857339,19417674.89
736,2018-01,제주시,애월읍,식음료,127,4380900,40822918.85
805,2018-01,제주시,외도동,식음료,1081,28764000,10339083.3
817,2018-01,제주시,외도동,식음료,494,41959000,10339083.3
820,2018-01,제주시,외도동,식음료,1327,33449000,10339083.3
824,2018-01,제주시,외도동,식음료,3340,52762660,10339083.3
825,2018-01,제주시,외도동,식음료,15486,609203315,10339083.3
833,2018-01,제주시,용담1동,식음료,41,4042000,8297165.637
837,2018-01,제주시,용담1동,식음료,41,499500,8297165.637
848,2018-01,제주시,용담1동,식음료,245,42098000,8297165.637
851,2018-01,제주시,용담1동,식음료,442,13230500,8297165.637
855,2018-01,제주시,용담1동,식음료,5196,302966484,8297165.637
862,2018-01,제주시,용담2동,식음료,118,6408500,18246425.72
864,2018-01,제주시,용담2동,식음료,22376,204466220,18246425.72
874,2018-01,제주시,용담2동,식음료,2138,133579240,18246425.72
808,2018-01,제주시,외도동,식음료,744,10305950,10339083.3
876,2018-01,제주시,용담2동,식음료,897,29567170,18246425.72
732,2018-01,제주시,애월읍,식음료,1388,41932500,40822918.85
719,2018-01,제주시,애월읍,식음료,4154,62263370,40822918.85
597,2018-01,제주시,봉개동,식음료,2824,100545900,5530947.296
603,2018-01,제주시,삼도1동,식음료,321,5021000,11922468.38
607,2018-01,제주시,삼도1동,식음료,183,2217100,11922468.38
618,2018-01,제주시,삼도1동,식음료,549,39741500,11922468.38
621,2018-01,제주시,삼도1동,식음료,795,21638500,11922468.38
624,2018-01,제주시,삼도1동,식음료,315,7006000,11922468.38
625,2018-01,제주시,삼도1동,식음료,9818,359860181,11922468.38
635,2018-01,제주시,삼도2동,식음료,425,26348100,7661265.906
638,2018-01,제주시,삼도2동,식음료,68,544500,7661265.906
649,2018-01,제주시,삼도2동,식음료,68,6610000,7661265.906
650,2018-01,제주시,삼도2동,식음료,1028,30774000,7661265.906
652,2018-01,제주시,삼도2동,식음료,762,8064350,7661265.906
729,2018-01,제주시,애월읍,식음료,860,80746400,40822918.85
653,2018-01,제주시,삼도2동,식음료,15340,647203514,7661265.906
663,2018-01,제주시,삼양동,식음료,2791,23847100,18073463.18
673,2018-01,제주시,삼양동,식음료,425,26295500,18073463.18
675,2018-01,제주시,삼양동,식음료,1821,56278700,18073463.18
679,2018-01,제주시,삼양동,식음료,2674,46749160,18073463.18
680,2018-01,제주시,삼양동,식음료,11943,532720433,18073463.18
687,2018-01,제주시,아라동,식음료,1685,51100000,34700908.53
691,2018-01,제주시,아라동,식음료,5165,53007950,34700908.53
701,2018-01,제주시,아라동,식음료,2281,120707800,34700908.53
703,2018-01,제주시,아라동,식음료,2352,76434700,34700908.53
707,2018-01,제주시,아라동,식음료,5484,88926365,34700908.53
708,2018-01,제주시,아라동,식음료,32757,1417456721,34700908.53
716,2018-01,제주시,애월읍,식음료,610,23552900,40822918.85
660,2018-01,제주시,삼양동,식음료,751,16620800,18073463.18
880,2018-01,제주시,용담2동,식음료,35995,1262460085,18246425.72
886,2018-01,제주시,우도면,식음료,598,12440700,1599777.085
895,2018-01,제주시,우도면,식음료,35,2991000,1599777.085
1037,2018-01,제주시,일도2동,식음료,30026,1221273978,30822257.35
1046,2018-01,제주시,조천읍,식음료,623,17643500,22137393.64
1049,2018-01,제주시,조천읍,식음료,987,11594160,22137393.64
1059,2018-01,제주시,조천읍,식음료,916,96683512,22137393.64
1061,2018-01,제주시,조천읍,식음료,1213,37479750,22137393.64
1065,2018-01,제주시,조천읍,식음료,1716,35288310,22137393.64
1066,2018-01,제주시,조천읍,식음료,25014,1074695838,22137393.64
1080,2018-01,제주시,추자면,식음료,85,3542000,1796079.171
1084,2018-01,제주시,추자면,식음료,559,47152500,1796079.171
1092,2018-01,제주시,한경면,식음료,74,2127400,6465975.054
1101,2018-01,제주시,한경면,식음료,205,11169100,6465975.054
1103,2018-01,제주시,한경면,식음료,639,18934500,6465975.054
1036,2018-01,제주시,일도2동,식음료,7223,79791633,30822257.35
1107,2018-01,제주시,한경면,식음료,351,17274800,6465975.054
1116,2018-01,제주시,한림읍,식음료,596,19024500,21344447.95
1120,2018-01,제주시,한림읍,식음료,1310,15417750,21344447.95
1130,2018-01,제주시,한림읍,식음료,809,76489054,21344447.95
1132,2018-01,제주시,한림읍,식음료,1661,60650700,21344447.95
1136,2018-01,제주시,한림읍,식음료,1828,27979300,21344447.95
1137,2018-01,제주시,한림읍,식음료,23780,1077945231,21344447.95
1145,2018-01,제주시,화북동,식음료,1481,51527100,26071733.11
1148,2018-01,제주시,화북동,식음료,321,3871500,26071733.11
1158,2018-01,제주시,화북동,식음료,81,5378000,26071733.11
1161,2018-01,제주시,화북동,식음료,942,25651400,26071733.11
1165,2018-01,제주시,화북동,식음료,2425,49011030,26071733.11
1166,2018-01,제주시,화북동,식음료,17929,648790153,26071733.11
1108,2018-01,제주시,한경면,식음료,5907,258442400,6465975.054
1033,2018-01,제주시,일도2동,식음료,823,21004100,30822257.35
1031,2018-01,제주시,일도2동,식음료,1620,117259200,30822257.35
1020,2018-01,제주시,일도2동,식음료,1736,24483330,30822257.35
897,2018-01,제주시,우도면,식음료,151,5425600,1599777.085
901,2018-01,제주시,우도면,식음료,367,3842600,1599777.085
902,2018-01,제주시,우도면,식음료,2952,111338350,1599777.085
908,2018-01,제주시,이도1동,식음료,423,10110000,11734115.4
911,2018-01,제주시,이도1동,식음료,1125,14618490,11734115.4
922,2018-01,제주시,이도1동,식음료,851,32160000,11734115.4
924,2018-01,제주시,이도1동,식음료,823,18299000,11734115.4
927,2018-01,제주시,이도1동,식음료,338,5334970,11734115.4
928,2018-01,제주시,이도1동,식음료,10566,415041401,11734115.4
936,2018-01,제주시,이도2동,식음료,1654,74939434,61542277.26
940,2018-01,제주시,이도2동,식음료,15655,176711312,61542277.26
951,2018-01,제주시,이도2동,식음료,5313,263032050,61542277.26
954,2018-01,제주시,이도2동,식음료,3255,104437000,61542277.26
958,2018-01,제주시,이도2동,식음료,14403,211902335,61542277.26
959,2018-01,제주시,이도2동,식음료,82072,3422343253,61542277.26
965,2018-01,제주시,이호동,식음료,287,3615000,4708526.847
967,2018-01,제주시,이호동,식음료,695,8216060,4708526.847
977,2018-01,제주시,이호동,식음료,23,679000,4708526.847
979,2018-01,제주시,이호동,식음료,504,13591500,4708526.847
983,2018-01,제주시,이호동,식음료,2260,140333384,4708526.847
988,2018-01,제주시,일도1동,식음료,422,11096500,3489566.8260000004
991,2018-01,제주시,일도1동,식음료,1775,17447570,3489566.8260000004
1002,2018-01,제주시,일도1동,식음료,1091,40568500,3489566.8260000004
1004,2018-01,제주시,일도1동,식음료,607,18382500,3489566.8260000004
1006,2018-01,제주시,일도1동,식음료,1338,14071800,3489566.8260000004
1007,2018-01,제주시,일도1동,식음료,10106,319854553,3489566.8260000004
1016,2018-01,제주시,일도2동,식음료,1199,55272400,30822257.35
596,2018-01,제주시,봉개동,식음료,110,1195900,5530947.296
592,2018-01,제주시,봉개동,식음료,317,8348000,5530947.296
879,2018-01,제주시,용담2동,식음료,13631,141064330,18246425.72
582,2018-01,제주시,봉개동,식음료,468,12211000,5530947.296
150,2018-01,서귀포시,서홍동,식음료,41,2465800,6487279.695
152,2018-01,서귀포시,서홍동,식음료,701,18057000,6487279.695
156,2018-01,서귀포시,서홍동,식음료,462,7063100,6487279.695
157,2018-01,서귀포시,서홍동,식음료,6733,258137400,6487279.695
164,2018-01,서귀포시,성산읍,식음료,368,29230200,15980584.65
167,2018-01,서귀포시,성산읍,식음료,3193,44778313,15980584.65
177,2018-01,서귀포시,성산읍,식음료,815,66291416,15980584.65
179,2018-01,서귀포시,성산읍,식음료,949,30200200,15980584.65
183,2018-01,서귀포시,성산읍,식음료,2173,35364160,15980584.65
184,2018-01,서귀포시,성산읍,식음료,26318,1281939398,15980584.65
194,2018-01,서귀포시,송산동,식음료,1610,80440000,21188818.56
198,2018-01,서귀포시,송산동,식음료,5458,66226310,21188818.56
141,2018-01,서귀포시,서홍동,식음료,1234,11734850,6487279.695
209,2018-01,서귀포시,송산동,식음료,6383,612314310,21188818.56
215,2018-01,서귀포시,송산동,식음료,9596,151902200,21188818.56
216,2018-01,서귀포시,송산동,식음료,52884,2775416580,21188818.56
227,2018-01,서귀포시,안덕면,식음료,322,19948500,18587691.57
230,2018-01,서귀포시,안덕면,식음료,1432,23480860,18587691.57
240,2018-01,서귀포시,안덕면,식음료,210,15541000,18587691.57
242,2018-01,서귀포시,안덕면,식음료,782,22124810,18587691.57
246,2018-01,서귀포시,안덕면,식음료,706,23358200,18587691.57
247,2018-01,서귀포시,안덕면,식음료,15769,938410355,18587691.57
262,2018-01,서귀포시,영천동,식음료,633,21810000,6073651.207
266,2018-01,서귀포시,영천동,식음료,4572,305742000,6073651.207
277,2018-01,서귀포시,예래동,식음료,2415,35564300,8508221.576
287,2018-01,서귀포시,예래동,식음료,125,15881000,8508221.576
211,2018-01,서귀포시,송산동,식음료,3872,127678000,21188818.56
138,2018-01,서귀포시,서홍동,식음료,998,20431100,6487279.695
133,2018-01,서귀포시,동홍동,식음료,14113,741625558,18264222.17
132,2018-01,서귀포시,동홍동,식음료,1905,46778800,18264222.17
584,2018-01,제주시,봉개동,식음료,408,4017200,5530947.296
18,2018-01,서귀포시,남원읍,식음료,645,64090500,15559582.61
20,2018-01,서귀포시,남원읍,식음료,547,16013500,15559582.61
24,2018-01,서귀포시,남원읍,식음료,471,11932060,15559582.61
25,2018-01,서귀포시,남원읍,식음료,9949,467551076,15559582.61
33,2018-01,서귀포시,대륜동,식음료,1200,58721500,15981159.24
37,2018-01,서귀포시,대륜동,식음료,1850,16939897,15981159.24
46,2018-01,서귀포시,대륜동,식음료,827,37512000,15981159.24
48,2018-01,서귀포시,대륜동,식음료,1446,41868650,15981159.24
52,2018-01,서귀포시,대륜동,식음료,447,15140635,15981159.24
53,2018-01,서귀포시,대륜동,식음료,13823,606206727,15981159.24
62,2018-01,서귀포시,대정읍,식음료,181,3454100,17485798.33
65,2018-01,서귀포시,대정읍,식음료,1385,25147190,17485798.33
75,2018-01,서귀포시,대정읍,식음료,942,83462108,17485798.33
77,2018-01,서귀포시,대정읍,식음료,2163,68216423,17485798.33
81,2018-01,서귀포시,대정읍,식음료,2063,43271750,17485798.33
82,2018-01,서귀포시,대정읍,식음료,18471,987337340,17485798.33
87,2018-01,서귀포시,대천동,식음료,1084,32066400,9229592.656
89,2018-01,서귀포시,대천동,식음료,1022,7757280,9229592.656
99,2018-01,서귀포시,대천동,식음료,864,55337000,9229592.656
101,2018-01,서귀포시,대천동,식음료,308,12370000,9229592.656
104,2018-01,서귀포시,대천동,식음료,5185,67063980,9229592.656
105,2018-01,서귀포시,대천동,식음료,13132,478965436,9229592.656
114,2018-01,서귀포시,동홍동,식음료,782,30625000,18264222.17
117,2018-01,서귀포시,동홍동,식음료,1814,20509190,18264222.17
126,2018-01,서귀포시,동홍동,식음료,1062,101977500,18264222.17
128,2018-01,서귀포시,동홍동,식음료,618,19976200,18264222.17
289,2018-01,서귀포시,예래동,식음료,410,12577000,8508221.576
293,2018-01,서귀포시,예래동,식음료,2734,36456250,8508221.576
8,2018-01,서귀포시,남원읍,식음료,432,5110800,15559582.61
577,2018-01,제주시,도두동,식음료,6957,436646758,3909025.986
459,2018-01,서귀포시,효돈동,식음료,29,2977000,4123773.745
460,2018-01,서귀포시,효돈동,식음료,899,23184500,4123773.745
464,2018-01,서귀포시,효돈동,식음료,513,4902100,4123773.745
465,2018-01,서귀포시,효돈동,식음료,2495,136402600,4123773.745
469,2018-01,제주시,건입동,식음료,261,9036400,10891053.62
473,2018-01,제주시,건입동,식음료,642,8264020,10891053.62
483,2018-01,제주시,건입동,식음료,882,86571700,10891053.62
485,2018-01,제주시,건입동,식음료,398,10550000,10891053.62
489,2018-01,제주시,건입동,식음료,1336,20881940,10891053.62
490,2018-01,제주시,건입동,식음료,11873,607239038,10891053.62
498,2018-01,제주시,구좌읍,식음료,30,1022000,14287903.32
512,2018-01,제주시,구좌읍,식음료,685,32874000,14287903.32
450,2018-01,서귀포시,효돈동,식음료,231,3312530,4123773.745
514,2018-01,제주시,구좌읍,식음료,497,15229036,14287903.32
519,2018-01,제주시,구좌읍,식음료,18858,719303790,14287903.32
529,2018-01,제주시,노형동,식음료,4212,124692500,57307567.03
533,2018-01,제주시,노형동,식음료,12248,118739710,57307567.03
544,2018-01,제주시,노형동,식음료,5056,355483530,57307567.03
547,2018-01,제주시,노형동,식음료,4103,147718200,57307567.03
551,2018-01,제주시,노형동,식음료,15779,222751266,57307567.03
552,2018-01,제주시,노형동,식음료,77931,3693525629,57307567.03
560,2018-01,제주시,도두동,식음료,7,139000,3909025.986
561,2018-01,제주시,도두동,식음료,968,12454150,3909025.986
571,2018-01,제주시,도두동,식음료,1156,138514500,3909025.986
573,2018-01,제주시,도두동,식음료,122,2791500,3909025.986
294,2018-01,서귀포시,예래동,식음료,11652,885521110,8508221.576
518,2018-01,제주시,구좌읍,식음료,239,9005450,14287903.32
444,2018-01,서귀포시,표선면,식음료,10962,588111870,11046152.56
501,2018-01,제주시,구좌읍,식음료,2287,45749350,14287903.32
439,2018-01,서귀포시,표선면,식음료,643,18147600,11046152.56
443,2018-01,서귀포시,표선면,식음료,1111,21921680,11046152.56
307,2018-01,서귀포시,정방동,식음료,3644,45717120,5340965.659
318,2018-01,서귀포시,정방동,식음료,5321,510336810,5340965.659
320,2018-01,서귀포시,정방동,식음료,2621,85891800,5340965.659
323,2018-01,서귀포시,정방동,식음료,7691,105123400,5340965.659
324,2018-01,서귀포시,정방동,식음료,34835,1758896522,5340965.659
332,2018-01,서귀포시,중문동,식음료,639,31943500,9311094.464
337,2018-01,서귀포시,중문동,식음료,401,2857250,9311094.464
350,2018-01,서귀포시,중문동,식음료,1441,50022000,9311094.464
354,2018-01,서귀포시,중문동,식음료,1803,28366660,9311094.464
355,2018-01,서귀포시,중문동,식음료,16315,850743827,9311094.464
363,2018-01,서귀포시,중앙동,식음료,828,49815000,5178366.488
367,2018-01,서귀포시,중앙동,식음료,3644,45717120,5178366.488
347,2018-01,서귀포시,중문동,식음료,623,107548500,9311094.464
303,2018-01,서귀포시,정방동,식음료,828,49815000,5340965.659
437,2018-01,서귀포시,표선면,식음료,857,112896500,11046152.56
378,2018-01,서귀포시,중앙동,식음료,5321,510336810,5178366.488
423,2018-01,서귀포시,표선면,식음료,67,3621000,11046152.56
415,2018-01,서귀포시,천지동,식음료,41568,2017033922,8824750.432
414,2018-01,서귀포시,천지동,식음료,8153,112186500,8824750.432
410,2018-01,서귀포시,천지동,식음료,3322,103948800,8824750.432
426,2018-01,서귀포시,표선면,식음료,1017,12130000,11046152.56
397,2018-01,서귀포시,천지동,식음료,4878,57451970,8824750.432
392,2018-01,서귀포시,천지동,식음료,1826,70246100,8824750.432
384,2018-01,서귀포시,중앙동,식음료,34835,1758896522,5178366.488
383,2018-01,서귀포시,중앙동,식음료,7691,105123400,5178366.488
380,2018-01,서귀포시,중앙동,식음료,2621,85891800,5178366.488
408,2018-01,서귀포시,천지동,식음료,5362,512802610,8824750.432
1952,2018-02,제주시,오라동,식음료,1989,26296770,17523941.65
1949,2018-02,제주시,오라동,식음료,117,7104500,17523941.65
1941,2018-02,제주시,연동,식음료,68636,3401660957,49000378.47
1940,2018-02,제주시,연동,식음료,2609,53620760,49000378.47
1936,2018-02,제주시,연동,식음료,4635,163282340,49000378.47
1916,2018-02,제주시,연동,식음료,2435,128724144,49000378.47
1921,2018-02,제주시,연동,식음료,7507,95932340,49000378.47
1906,2018-02,제주시,애월읍,식음료,23974,986847789,35726452.19
1905,2018-02,제주시,애월읍,식음료,141,4575400,35726452.19
1963,2018-02,제주시,오라동,식음료,111,17390000,17523941.65
1932,2018-02,제주시,연동,식음료,3917,328830807,49000378.47
1965,2018-02,제주시,오라동,식음료,316,11667500,17523941.65
2033,2018-02,제주시,용담2동,식음료,20488,185589931,16192668.17
1975,2018-02,제주시,외도동,식음료,1036,26410400,8805047.683
1978,2018-02,제주시,외도동,식음료,604,10774290,8805047.683
1988,2018-02,제주시,외도동,식음료,444,33979000,8805047.683
1990,2018-02,제주시,외도동,식음료,1088,28187500,8805047.683
1994,2018-02,제주시,외도동,식음료,3069,45593400,8805047.683
1995,2018-02,제주시,외도동,식음료,13205,531109520,8805047.683
2002,2018-02,제주시,용담1동,식음료,23,3239000,7544084.295
2006,2018-02,제주시,용담1동,식음료,27,370000,7544084.295
2017,2018-02,제주시,용담1동,식음료,211,39164000,7544084.295
2020,2018-02,제주시,용담1동,식음료,290,7787500,7544084.295
2024,2018-02,제주시,용담1동,식음료,4519,247726923,7544084.295
2031,2018-02,제주시,용담2동,식음료,62,3541000,16192668.17
1901,2018-02,제주시,애월읍,식음료,1158,31530000,35726452.19
1969,2018-02,제주시,오라동,식음료,18017,746805700,17523941.65
1898,2018-02,제주시,애월읍,식음료,705,53222500,35726452.19
1760,2018-02,제주시,봉개동,식음료,267,6320000,4525419.608
1885,2018-02,제주시,애월읍,식음료,446,17995100,35726452.19
2043,2018-02,제주시,용담2동,식음료,1544,105921040,16192668.17
1764,2018-02,제주시,봉개동,식음료,73,708100,4525419.608
1765,2018-02,제주시,봉개동,식음료,2348,84868600,4525419.608
1771,2018-02,제주시,삼도1동,식음료,170,5004500,10602680.62
1775,2018-02,제주시,삼도1동,식음료,188,2136000,10602680.62
1786,2018-02,제주시,삼도1동,식음료,478,33486500,10602680.62
1789,2018-02,제주시,삼도1동,식음료,639,18019000,10602680.62
1792,2018-02,제주시,삼도1동,식음료,271,6745100,10602680.62
1793,2018-02,제주시,삼도1동,식음료,8012,313340236,10602680.62
1803,2018-02,제주시,삼도2동,식음료,318,18014000,6747760.061000001
1806,2018-02,제주시,삼도2동,식음료,110,1028400,6747760.061000001
1817,2018-02,제주시,삼도2동,식음료,122,14957000,6747760.061000001
1819,2018-02,제주시,삼도2동,식음료,859,23057000,6747760.061000001
1821,2018-02,제주시,삼도2동,식음료,605,7204500,6747760.061000001
1822,2018-02,제주시,삼도2동,식음료,13034,555172078,6747760.061000001
1829,2018-02,제주시,삼양동,식음료,498,11547600,16825461.11
1832,2018-02,제주시,삼양동,식음료,2550,22787610,16825461.11
1842,2018-02,제주시,삼양동,식음료,340,24052500,16825461.11
1845,2018-02,제주시,삼양동,식음료,1584,48715000,16825461.11
1849,2018-02,제주시,삼양동,식음료,2372,40554210,16825461.11
1850,2018-02,제주시,삼양동,식음료,10177,449829066,16825461.11
1856,2018-02,제주시,아라동,식음료,1215,40146600,30713771.55
1860,2018-02,제주시,아라동,식음료,4787,50001899,30713771.55
1870,2018-02,제주시,아라동,식음료,2216,123064100,30713771.55
1872,2018-02,제주시,아라동,식음료,1983,67064300,30713771.55
1876,2018-02,제주시,아라동,식음료,4644,76194605,30713771.55
1877,2018-02,제주시,아라동,식음료,27291,1247887850,30713771.55
1888,2018-02,제주시,애월읍,식음료,4063,62221970,35726452.19
2045,2018-02,제주시,용담2동,식음료,791,30454500,16192668.17
2185,2018-02,제주시,일도2동,식음료,878,46385400,28251765.75
2055,2018-02,제주시,우도면,식음료,642,13735950,1438287.186
2206,2018-02,제주시,일도2동,식음료,26250,1074203530,28251765.75
2215,2018-02,제주시,조천읍,식음료,544,16412000,19010257.8
2218,2018-02,제주시,조천읍,식음료,946,11443530,19010257.8
2228,2018-02,제주시,조천읍,식음료,842,89623500,19010257.8
2230,2018-02,제주시,조천읍,식음료,991,29445200,19010257.8
2234,2018-02,제주시,조천읍,식음료,1464,27632360,19010257.8
2235,2018-02,제주시,조천읍,식음료,20454,831235379,19010257.8
2248,2018-02,제주시,추자면,식음료,58,1860000,1449205.24
2252,2018-02,제주시,추자면,식음료,409,29473500,1449205.24
2259,2018-02,제주시,한경면,식음료,74,1828300,5884051.572000001
2268,2018-02,제주시,한경면,식음료,192,9929200,5884051.572000001
2270,2018-02,제주시,한경면,식음료,537,14722500,5884051.572000001
2205,2018-02,제주시,일도2동,식음료,6557,75581490,28251765.75
2274,2018-02,제주시,한경면,식음료,231,10371500,5884051.572000001
2283,2018-02,제주시,한림읍,식음료,408,15146526,18461802.8
2287,2018-02,제주시,한림읍,식음료,1139,13131060,18461802.8
2297,2018-02,제주시,한림읍,식음료,750,63239000,18461802.8
2299,2018-02,제주시,한림읍,식음료,1302,48473500,18461802.8
2303,2018-02,제주시,한림읍,식음료,1871,29847488,18461802.8
2304,2018-02,제주시,한림읍,식음료,19660,862824714,18461802.8
2312,2018-02,제주시,화북동,식음료,1192,41525400,23156920.22
2315,2018-02,제주시,화북동,식음료,333,4206850,23156920.22
2324,2018-02,제주시,화북동,식음료,95,6806000,23156920.22
2327,2018-02,제주시,화북동,식음료,649,19041200,23156920.22
2331,2018-02,제주시,화북동,식음료,2130,40715030,23156920.22
2332,2018-02,제주시,화북동,식음료,15045,558036018,23156920.22
2275,2018-02,제주시,한경면,식음료,5084,221428070,5884051.572000001
2202,2018-02,제주시,일도2동,식음료,742,19926500,28251765.75
2200,2018-02,제주시,일도2동,식음료,1542,116264700,28251765.75
2189,2018-02,제주시,일도2동,식음료,1595,21469580,28251765.75
2064,2018-02,제주시,우도면,식음료,21,1202000,1438287.186
2066,2018-02,제주시,우도면,식음료,95,3716000,1438287.186
2070,2018-02,제주시,우도면,식음료,648,7170200,1438287.186
2071,2018-02,제주시,우도면,식음료,2787,100350350,1438287.186
2077,2018-02,제주시,이도1동,식음료,278,8785900,10518265.35
2080,2018-02,제주시,이도1동,식음료,1114,13403880,10518265.35
2090,2018-02,제주시,이도1동,식음료,731,29599000,10518265.35
2092,2018-02,제주시,이도1동,식음료,587,14080500,10518265.35
2095,2018-02,제주시,이도1동,식음료,337,7482500,10518265.35
2096,2018-02,제주시,이도1동,식음료,8950,351157923,10518265.35
2104,2018-02,제주시,이도2동,식음료,1533,76265201,55069282.47
2108,2018-02,제주시,이도2동,식음료,14719,169871014,55069282.47
2119,2018-02,제주시,이도2동,식음료,5574,268054200,55069282.47
2122,2018-02,제주시,이도2동,식음료,2699,89354400,55069282.47
2126,2018-02,제주시,이도2동,식음료,13001,187930360,55069282.47
2127,2018-02,제주시,이도2동,식음료,73195,3092823036,55069282.47
2133,2018-02,제주시,이호동,식음료,183,2161500,4227222.954
2135,2018-02,제주시,이호동,식음료,555,6209890,4227222.954
2145,2018-02,제주시,이호동,식음료,22,811000,4227222.954
2147,2018-02,제주시,이호동,식음료,444,11553500,4227222.954
2151,2018-02,제주시,이호동,식음료,1891,116225134,4227222.954
2157,2018-02,제주시,일도1동,식음료,350,8935519,3110511.747
2160,2018-02,제주시,일도1동,식음료,1845,20824400,3110511.747
2171,2018-02,제주시,일도1동,식음료,917,34530000,3110511.747
2173,2018-02,제주시,일도1동,식음료,503,16500500,3110511.747
2175,2018-02,제주시,일도1동,식음료,1471,15264700,3110511.747
2176,2018-02,제주시,일도1동,식음료,9764,290710581,3110511.747
2049,2018-02,제주시,용담2동,식음료,30676,1031027324,16192668.17
1752,2018-02,제주시,봉개동,식음료,381,3630300,4525419.608
2048,2018-02,제주시,용담2동,식음료,12742,128247710,16192668.17
1747,2018-02,제주시,도두동,식음료,5710,316089675,3303408.328
1322,2018-02,서귀포시,서홍동,식음료,23,1419000,5799798.696
1324,2018-02,서귀포시,서홍동,식음료,649,16949536,5799798.696
1328,2018-02,서귀포시,서홍동,식음료,346,5978500,5799798.696
1329,2018-02,서귀포시,서홍동,식음료,5698,234110100,5799798.696
1336,2018-02,서귀포시,성산읍,식음료,312,20099419,13875723.07
1339,2018-02,서귀포시,성산읍,식음료,2594,35635440,13875723.07
1349,2018-02,서귀포시,성산읍,식음료,671,55004630,13875723.07
1351,2018-02,서귀포시,성산읍,식음료,806,24905916,13875723.07
1355,2018-02,서귀포시,성산읍,식음료,1794,28964260,13875723.07
1356,2018-02,서귀포시,성산읍,식음료,21440,1011934118,13875723.07
1366,2018-02,서귀포시,송산동,식음료,1385,74587526,18763956.04
1370,2018-02,서귀포시,송산동,식음료,5029,63621820,18763956.04
1313,2018-02,서귀포시,서홍동,식음료,1093,10872800,5799798.696
1381,2018-02,서귀포시,송산동,식음료,5286,472821750,18763956.04
1387,2018-02,서귀포시,송산동,식음료,8375,125811238,18763956.04
1388,2018-02,서귀포시,송산동,식음료,45032,2345274353,18763956.04
1399,2018-02,서귀포시,안덕면,식음료,264,13928500,16522569.39
1402,2018-02,서귀포시,안덕면,식음료,1207,18941130,16522569.39
1412,2018-02,서귀포시,안덕면,식음료,227,15326000,16522569.39
1414,2018-02,서귀포시,안덕면,식음료,662,22588700,16522569.39
1418,2018-02,서귀포시,안덕면,식음료,576,18494600,16522569.39
1419,2018-02,서귀포시,안덕면,식음료,13325,789455100,16522569.39
1434,2018-02,서귀포시,영천동,식음료,521,18969000,5309482.9180000005
1438,2018-02,서귀포시,영천동,식음료,3565,241003440,5309482.9180000005
1449,2018-02,서귀포시,예래동,식음료,1367,18350620,7274625.797
1459,2018-02,서귀포시,예래동,식음료,128,25209800,7274625.797
1383,2018-02,서귀포시,송산동,식음료,3387,116638100,18763956.04
1310,2018-02,서귀포시,서홍동,식음료,673,15237300,5799798.696
1304,2018-02,서귀포시,동홍동,식음료,12163,653341380,16226998.8
1303,2018-02,서귀포시,동홍동,식음료,1617,37930800,16226998.8
1176,2018-02,서귀포시,남원읍,식음료,389,4513400,13128211.65
1186,2018-02,서귀포시,남원읍,식음료,467,45349500,13128211.65
1188,2018-02,서귀포시,남원읍,식음료,426,13211000,13128211.65
1192,2018-02,서귀포시,남원읍,식음료,375,7755250,13128211.65
1193,2018-02,서귀포시,남원읍,식음료,7885,367457658,13128211.65
1201,2018-02,서귀포시,대륜동,식음료,902,45302700,14123407.92
1205,2018-02,서귀포시,대륜동,식음료,1357,11379270,14123407.92
1215,2018-02,서귀포시,대륜동,식음료,795,38835500,14123407.92
1217,2018-02,서귀포시,대륜동,식음료,1105,30368911,14123407.92
1221,2018-02,서귀포시,대륜동,식음료,475,16477530,14123407.92
1222,2018-02,서귀포시,대륜동,식음료,11234,516858912,14123407.92
1231,2018-02,서귀포시,대정읍,식음료,136,2457100,15506929.03
1234,2018-02,서귀포시,대정읍,식음료,1267,23038680,15506929.03
1245,2018-02,서귀포시,대정읍,식음료,893,78800000,15506929.03
1247,2018-02,서귀포시,대정읍,식음료,1670,51780463,15506929.03
1251,2018-02,서귀포시,대정읍,식음료,1755,32324920,15506929.03
1252,2018-02,서귀포시,대정읍,식음료,15551,785519330,15506929.03
1258,2018-02,서귀포시,대천동,식음료,798,22436255,7477152.528
1260,2018-02,서귀포시,대천동,식음료,964,6610440,7477152.528
1270,2018-02,서귀포시,대천동,식음료,769,52004508,7477152.528
1272,2018-02,서귀포시,대천동,식음료,247,9518000,7477152.528
1275,2018-02,서귀포시,대천동,식음료,4454,61021190,7477152.528
1276,2018-02,서귀포시,대천동,식음료,10738,387089605,7477152.528
