,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
13567,2018-12,제주시,삼도2동,숙박,1244,61707034,8228543.5
13715,2018-12,제주시,오라동,숙박,246,26279600,18913275.66
14028,2018-12,제주시,한경면,숙박,54,2684400,6597371.946
13755,2018-12,제주시,외도동,숙박,245,58694444,10696600.64
13462,2018-12,제주시,노형동,숙박,1374,265175965,57838854.52
14006,2018-12,제주시,추자면,숙박,86,11463000,2179842.227
14000,2018-12,제주시,조천읍,숙박,2032,306536605,21746440.87
13998,2018-12,제주시,조천읍,숙박,139,32193431,21746440.87
13985,2018-12,제주시,조천읍,숙박,946,336787242,21746440.87
13956,2018-12,제주시,일도2동,숙박,280,32718000,29116485.84
13938,2018-12,제주시,일도1동,숙박,45,3879100,3222115.493
13741,2018-12,제주시,외도동,숙박,1037,46777120,10696600.64
13927,2018-12,제주시,일도1동,숙박,297,18221300,3222115.493
13874,2018-12,제주시,이도2동,숙박,1172,222834802,59681224.59
13857,2018-12,제주시,이도1동,숙박,1382,503757227,11500287.69
13846,2018-12,제주시,이도1동,숙박,494,73692584,11500287.69
13820,2018-12,제주시,우도면,숙박,67,4453000,1659052.681
13797,2018-12,제주시,용담2동,숙박,415,67217101,17881799.58
13783,2018-12,제주시,용담1동,숙박,56,44740000,7881792.712
13770,2018-12,제주시,용담1동,숙박,127,14635300,7881792.712
13900,2018-12,제주시,이호동,숙박,120,47655460,4570475.26
13443,2018-12,제주시,구좌읍,숙박,42,1311700,14216210.09
13182,2018-12,서귀포시,영천동,숙박,170,15016300,5989489.904
13414,2018-12,제주시,건입동,숙박,39,3070000,10063151.48
13110,2018-12,서귀포시,성산읍,숙박,1420,205964040,15548067.08
13108,2018-12,서귀포시,성산읍,숙박,25,1200000,15548067.08
13096,2018-12,서귀포시,성산읍,숙박,2165,249707423,15548067.08
13080,2018-12,서귀포시,서홍동,숙박,192,44008002,6272308.949
13069,2018-12,서귀포시,서홍동,숙박,21,3808000,6272308.949
13045,2018-12,서귀포시,동홍동,숙박,80,7311500,18788147.28
13028,2018-12,서귀포시,대천동,숙박,760,79812356,8406693.287
13128,2018-12,서귀포시,송산동,숙박,3248,389124443,21495272.8
13026,2018-12,서귀포시,대천동,숙박,460,86568140,8406693.287
12989,2018-12,서귀포시,대정읍,숙박,477,36835560,16879074.52
12974,2018-12,서귀포시,대륜동,숙박,35,7681000,15895828.78
12972,2018-12,서귀포시,대륜동,숙박,11,3535095,15895828.78
12960,2018-12,서귀포시,대륜동,숙박,1235,173435066,15895828.78
12945,2018-12,서귀포시,남원읍,숙박,2073,179173430,15198742.64
12932,2018-12,서귀포시,남원읍,숙박,293,22253500,15198742.64
14055,2018-12,제주시,한림읍,숙박,1243,145351837,21027262.43
13015,2018-12,서귀포시,대천동,숙박,670,106547766,8406693.287
13430,2018-12,제주시,구좌읍,숙박,434,33393620,14216210.09
13141,2018-12,서귀포시,송산동,숙박,891,148351390,21495272.8
13171,2018-12,서귀포시,안덕면,숙박,2617,431328681,18018826.87
13402,2018-12,제주시,건입동,숙박,1303,281899580,10063151.48
13379,2018-12,서귀포시,효돈동,숙박,5,795000,3998384.363
13368,2018-12,서귀포시,표선면,숙박,1521,262725017,11096173.5
13355,2018-12,서귀포시,표선면,숙박,380,32765440,11096173.5
13339,2018-12,서귀포시,천지동,숙박,221,46393002,8267832.822000001
13326,2018-12,서귀포시,천지동,숙박,3128,379071943,8267832.822000001
13308,2018-12,서귀포시,중앙동,숙박,29,2385000,5339818.52
13159,2018-12,서귀포시,안덕면,숙박,4103,159822326,18018826.87
13296,2018-12,서귀포시,중앙동,숙박,3107,375263943,5339818.52
13266,2018-12,서귀포시,중문동,숙박,1651,338341140,10023516.82
13248,2018-12,서귀포시,정방동,숙박,29,2385000,4721763.3610000005
13236,2018-12,서귀포시,정방동,숙박,3107,375263943,4721763.3610000005
13220,2018-12,서귀포시,예래동,숙박,141,43339616,7900227.877
13218,2018-12,서귀포시,예래동,숙박,5177,2287202248,7900227.877
13206,2018-12,서귀포시,예래동,숙박,1331,343663019,7900227.877
13190,2018-12,서귀포시,영천동,숙박,862,145966390,5989489.904
13279,2018-12,서귀포시,중문동,숙박,215,41105565,10023516.82
14068,2018-12,제주시,한림읍,숙박,124,16084482,21027262.43
